doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
cu31924087948174_0022,75,80,Jahnl,Q66001,PER,NIL,Jahnl,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
cu31924087948174_0059,54,57,1].,Q8275,WORK,NIL,1].,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
cu31924087948174_0059,67,70,Od.,Q35160,WORK,Q35160,Odyssey,"```json { ""wikipedia_page"": ""Odyssey"", ""wikidata_id"": ""Q35160"" } ```",12.864590644836426
cu31924087948174_0059,80,91,Hes. Theog.,Q156498,WORK,Q156498,Theogony,"```json {""wikipedia_page"":""Theogony"", ""wikidata_id"":""Q156498""} ```",22.323572158813477
cu31924087948174_0059,249,252,1].,Q8275,WORK,NIL,1].,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
cu31924087948174_0059,365,369,Ajax,Q172725,PER,Q172725,Ajax the Great,"```json {""wikipedia_page"":""Ajax the Great"", ""wikidata_id"":""Q172725""} ```",19.00199317932129
cu31924087948174_0059,587,598,Plat. Soph.,Q471715,WORK,Q471715,Sophist,"```json { ""wikipedia_page"": ""Sophist"", ""wikidata_id"": ""Q471715"" } ```",19.306884765625
cu31924087948174_0059,810,814,Ant.,Q241077,WORK,Q241077,Antigone,"```json {""wikipedia_page"":""Antigone"", ""wikidata_id"":""Q241077""} ```",8.808065414428711
cu31924087948174_0059,980,992,Aesch. Pers.,Q788458,WORK,Q788458,The Persians,"```json {""wikipedia_page"":""The Persians"", ""wikidata_id"":""Q788458""} ```",11.101149559020996
cu31924087948174_0059,1043,1046,Ag.,Q3320792,WORK,Q3606338,Agamestor of Pharsalus,"```json {""wikipedia_page"":""Agamestor of Pharsalus"", ""wikidata_id"":""Q3606338""} ```",9.806203842163086
cu31924087948174_0059,1192,1196,Ajax,Q172725,PER,Q172725,Ajax the Great,"```json {""wikipedia_page"":""Ajax the Great"", ""wikidata_id"":""Q172725""} ```",20.714929580688477
cu31924087948174_0059,1377,1381,Ajax,Q172725,PER,Q172725,Ajax the Great,"```json {""wikipedia_page"": ""Ajax the Great"", ""wikidata_id"": ""Q172725""} ```",18.07391929626465
cu31924087948174_0059,1432,1436,Zeus,Q34201,PER,Q34201,Zeus,"```json {""wikipedia_page"":""Zeus"", ""wikidata_id"":""Q34201""} ```",21.105045318603516
cu31924087948174_0059,1475,1479,Zeus,Q34201,PER,Q34201,Zeus,"```json {""wikipedia_page"":""Zeus"", ""wikidata_id"":""Q34201""} ```",25.217538833618164
cu31924087948174_0059,1484,1491,Phoebus,Q3382132,PER,Q37340,Apollo,"```json {""wikipedia_page"": ""Apollo"", ""wikidata_id"": ""Q37340""} ```",17.520896911621094
cu31924087948174_0059,1988,1996,Odysseus,Q47231,PER,Q47231,Odysseus,"```json {""wikipedia_page"":""Odysseus"", ""wikidata_id"":""Q47231""} ```",30.869333267211914
cu31924087948174_0059,2021,2029,Sisyphus,Q102561,PER,Q102561,Sisyphus,"```json {""wikipedia_page"": ""Sisyphus"", ""wikidata_id"": ""Q102561""} ```",28.29780387878418
cu31924087948174_0059,2066,2075,Sophocles,Q11950683,PER,Q7235,Sophocles,"```json { ""wikipedia_page"": ""Sophocles"", ""wikidata_id"": ""Q7235"" } ```",33.509681701660156
cu31924087948174_0059,2160,2165,Phil.,Q1415903,WORK,Q504771,Philo of Byblos,"```json {""wikipedia_page"":""Philo of Byblos"", ""wikidata_id"":""Q504771""} ```",13.110196113586426
cu31924087948174_0059,2314,2318,Ant.,Q241077,WORK,Q272006,Antaeus,"```json {""wikipedia_page"":""Antaeus"", ""wikidata_id"":""Q272006""} ```",6.955300331115723
cu31924087948174_0059,2350,2359,Cleopatra,NIL,PER,NIL,Cleopatra,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
cu31924087948174_0059,2381,2391,Erechtheus,Q301219,PER,Q301219,Erechtheus,"```json { ""wikipedia_page"": ""Erechtheus"", ""wikidata_id"": ""Q301219"" } ```",25.59130859375
cu31924087948174_0060,88,95,Hermann,Q77616,PER,Q77616,Johann Gottfried Jakob Hermann,"```json {""wikipedia_page"":""Johann Gottfried Jakob Hermann"", ""wikidata_id"":""Q77616""} ```",13.613222122192383
cu31924087948174_0060,281,285,Ajax,Q172725,PER,Q172725,Ajax the Great,"```json {""wikipedia_page"":""Ajax the Great"", ""wikidata_id"":""Q172725""} ```",21.112430572509766
